number,title,state,created_at,closed_at,comments,author_association,pull_request,duration_days,is_merged,month_year
62681,STY: Add strict=True to zip() calls in pandas/_testing,closed,2025-10-13 19:16:22+00:00,2025-10-13 23:12:42+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62681', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62681', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62681.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62681.patch', 'merged_at': '2025-10-13T23:12:42Z'}",0,1,2025-10
62680,BUG: inference with Interval subclass,closed,2025-10-13 18:24:26+00:00,2025-10-14 20:22:43+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62680', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62680', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62680.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62680.patch', 'merged_at': '2025-10-14T20:22:43Z'}",1,1,2025-10
62677,Bump github/codeql-action from 3 to 4,closed,2025-10-13 08:19:43+00:00,2025-10-13 16:37:57+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62677', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62677', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62677.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62677.patch', 'merged_at': '2025-10-13T16:37:57Z'}",0,1,2025-10
62676,Bump pypa/cibuildwheel from 3.2.0 to 3.2.1,closed,2025-10-13 08:19:05+00:00,2025-10-13 17:06:04+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62676', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62676', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62676.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62676.patch', 'merged_at': '2025-10-13T17:06:04Z'}",0,1,2025-10
62675,Minor cleanup: removed mypy inline type comment in _xlsxwriter.py constructor,closed,2025-10-13 07:25:58+00:00,2025-10-13 16:40:46+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62675', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62675', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62675.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62675.patch', 'merged_at': '2025-10-13T16:40:46Z'}",0,1,2025-10
62674,Add test for combine between two series,closed,2025-10-13 03:02:15+00:00,2025-10-27 21:14:23+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62674', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62674', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62674.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62674.patch', 'merged_at': '2025-10-27T21:14:23Z'}",14,1,2025-10
62673,Enforce ruff rule b905 on contest.py,closed,2025-10-13 01:53:38+00:00,2025-10-16 15:51:19+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62673', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62673', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62673.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62673.patch', 'merged_at': '2025-10-16T15:51:19Z'}",3,1,2025-10
62672,Fix assert frame equal na dtype false 61473,closed,2025-10-13 00:52:08+00:00,2025-11-05 19:16:06+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62672', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62672', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62672.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62672.patch', 'merged_at': None}",23,0,2025-10
62671,BUG: fix SeriesGroupBy.plot does not respect cmap parameter,closed,2025-10-12 18:52:50+00:00,2025-11-19 01:20:31+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62671', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62671', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62671.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62671.patch', 'merged_at': None}",37,0,2025-10
62670,ENH: to_excel engine_kwargs for Excel header Autofilter and optional bold (xlsxwriter/openpyxl),closed,2025-10-12 18:08:03+00:00,2025-10-26 16:21:10+00:00,5,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62670', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62670', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62670.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62670.patch', 'merged_at': None}",13,0,2025-10
62668,Replace doc in stata,closed,2025-10-12 17:19:52+00:00,2025-10-16 21:16:07+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62668', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62668', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62668.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62668.patch', 'merged_at': '2025-10-16T21:16:07Z'}",4,1,2025-10
62667,Replace @Appender with inline docstring for DataFrame.groupby,closed,2025-10-12 17:11:19+00:00,2025-10-13 16:45:42+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62667', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62667', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62667.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62667.patch', 'merged_at': '2025-10-13T16:45:42Z'}",0,1,2025-10
62666,remove-doc-decorators-pandas\core\generic.py,closed,2025-10-12 16:30:35+00:00,2025-12-01 19:05:21+00:00,3,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62666', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62666', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62666.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62666.patch', 'merged_at': None}",50,0,2025-10
62665,DOC：Replace dynamic docstring decorators with static docstrings in pandas\core\generic.py,closed,2025-10-12 13:09:27+00:00,2025-10-12 14:36:03+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62665', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62665', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62665.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62665.patch', 'merged_at': None}",0,0,2025-10
62664,DOC: Replace @doc @appender and @substitution decorator with inline docstrings in core/window/expanding.py,closed,2025-10-12 09:17:55+00:00,2025-10-13 20:09:34+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62664', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62664', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62664.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62664.patch', 'merged_at': '2025-10-13T20:09:34Z'}",1,1,2025-10
62662,DOC: Inline docstrings in window/rolling.py,closed,2025-10-12 00:22:26+00:00,2025-10-13 20:08:15+00:00,6,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62662', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62662', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62662.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62662.patch', 'merged_at': '2025-10-13T20:08:14Z'}",1,1,2025-10
62661,CLN: replaced ensure_clean with pytest fixture in test_sas.py,closed,2025-10-11 19:30:42+00:00,2025-11-03 22:52:09+00:00,3,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62661', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62661', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62661.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62661.patch', 'merged_at': None}",23,0,2025-10
62658,CLN: use integer parsing functions from stdlib,closed,2025-10-11 15:32:37+00:00,2025-10-16 16:37:37+00:00,6,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62658', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62658', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62658.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62658.patch', 'merged_at': '2025-10-16T16:37:37Z'}",5,1,2025-10
62657,FIX: itemsize wrong for date32[day][pyarrow] dtype #57948,closed,2025-10-11 12:19:22+00:00,2025-10-18 18:16:01+00:00,4,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62657', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62657', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62657.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62657.patch', 'merged_at': '2025-10-18T18:16:01Z'}",7,1,2025-10
62656,BUG: fix regex numeric group replacement in PyArrow string arrays,closed,2025-10-11 11:50:55+00:00,2025-10-27 20:59:08+00:00,3,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62656', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62656', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62656.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62656.patch', 'merged_at': None}",16,0,2025-10
62655,FIX: itemsize wrong for date32[day][pyarrow] dtype #57948,closed,2025-10-11 11:36:36+00:00,2025-10-11 12:12:14+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62655', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62655', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62655.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62655.patch', 'merged_at': None}",0,0,2025-10
62654,BUGFIX: itemsize wrong for date32[day][pyarrow] dtype #57948,closed,2025-10-11 11:12:18+00:00,2025-10-11 11:27:06+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62654', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62654', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62654.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62654.patch', 'merged_at': None}",0,0,2025-10
62652,TST: Replace ensure_clean_store with temp_file in test_time_series.py,closed,2025-10-11 07:09:56+00:00,2025-10-13 20:11:44+00:00,4,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62652', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62652', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62652.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62652.patch', 'merged_at': '2025-10-13T20:11:44Z'}",2,1,2025-10
62649,fix: pd.to_numeric handling of datetime,closed,2025-10-10 22:42:06+00:00,2025-12-01 19:22:21+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62649', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62649', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62649.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62649.patch', 'merged_at': None}",51,0,2025-10
62648,API: Disallow DataFrame other for Series flex ops,closed,2025-10-10 22:01:15+00:00,2025-10-16 21:18:11+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62648', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62648', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62648.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62648.patch', 'merged_at': '2025-10-16T21:18:11Z'}",5,1,2025-10
62647,BUG: arithmetic with numpy-nullable vs pyarrow,closed,2025-10-10 21:32:17+00:00,2025-10-19 00:39:17+00:00,2,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62647', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62647', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62647.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62647.patch', 'merged_at': '2025-10-19T00:39:16Z'}",8,1,2025-10
62645,ENH: set __module__ on period_range,closed,2025-10-10 19:16:24+00:00,2025-10-17 06:44:59+00:00,4,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62645', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62645', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62645.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62645.patch', 'merged_at': '2025-10-17T06:44:59Z'}",6,1,2025-10
62643,BUG: read_csv with pyarrow engine cannot handle single-line CSV files,closed,2025-10-10 09:58:24+00:00,2025-12-01 19:24:26+00:00,3,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62643', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62643', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62643.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62643.patch', 'merged_at': None}",52,0,2025-10
62642,fix: pd.to_numeric handling of datetime,closed,2025-10-10 07:46:20+00:00,2025-10-10 22:41:52+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62642', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62642', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62642.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62642.patch', 'merged_at': None}",0,0,2025-10
62641,DOC: Add docs for Series.__invert__ (~); add cross-link from Boolean indexing,closed,2025-10-09 15:51:22+00:00,2025-11-27 10:24:58+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62641', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62641', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62641.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62641.patch', 'merged_at': None}",48,0,2025-10
62640,DEPR: future.no_silent_downcasting,closed,2025-10-09 15:26:04+00:00,2025-10-14 18:49:23+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62640', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62640', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62640.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62640.patch', 'merged_at': '2025-10-14T18:49:23Z'}",5,1,2025-10
62639,BUG: _cast_pointwise_result([decimal_na]),closed,2025-10-09 15:03:54+00:00,2025-10-16 21:13:59+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62639', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62639', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62639.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62639.patch', 'merged_at': '2025-10-16T21:13:59Z'}",7,1,2025-10
62638,TST: replace ensure_clean with temp_file on `pandas/tests/io/xml/test_xml.py`,closed,2025-10-09 12:59:27+00:00,2025-12-04 18:54:42+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62638', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62638', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62638.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62638.patch', 'merged_at': None}",56,0,2025-10
62636,CI: tmp pin pydantic<2.12 for pyiceberg,closed,2025-10-09 07:46:09+00:00,2025-10-09 11:24:34+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62636', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62636', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62636.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62636.patch', 'merged_at': '2025-10-09T11:24:34Z'}",0,1,2025-10
62634,STY: add strict=True to builtin zip() calls in pandas/tests/indexes/multi,closed,2025-10-09 02:09:02+00:00,2025-10-09 15:40:23+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62634', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62634', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62634.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62634.patch', 'merged_at': '2025-10-09T15:40:23Z'}",0,1,2025-10
62633,"BUG: handle `nonexistent=""shift_forward""` with `normalize=True` in `date_range` (GH#62602)",closed,2025-10-09 01:18:24+00:00,2025-12-04 18:55:02+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62633', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62633', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62633.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62633.patch', 'merged_at': None}",56,0,2025-10
62632,Fix/53098 numeric only disallow non bools,closed,2025-10-08 23:54:52+00:00,2025-12-06 11:17:29+00:00,4,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62632', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62632', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62632.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62632.patch', 'merged_at': None}",58,0,2025-10
62631,DOC: Add Meson editable quick-start and Windows notes to contributing_environment.rst,closed,2025-10-08 23:24:20+00:00,2025-10-10 18:42:59+00:00,4,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62631', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62631', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62631.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62631.patch', 'merged_at': None}",1,0,2025-10
62630,DOC: Add ,closed,2025-10-08 23:13:19+00:00,2025-10-08 23:13:48+00:00,0,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62630', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62630', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62630.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62630.patch', 'merged_at': None}",0,0,2025-10
62628,TST: Add test for assert_frame_equal when nested DataFrame contains NA,closed,2025-10-08 19:01:47+00:00,2025-10-15 20:55:44+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62628', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62628', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62628.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62628.patch', 'merged_at': '2025-10-15T20:55:44Z'}",7,1,2025-10
62627,TST: Add test for assert_frame_equal when nested DataFrame contains NA,closed,2025-10-08 18:28:58+00:00,2025-10-08 18:52:48+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62627', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62627', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62627.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62627.patch', 'merged_at': None}",0,0,2025-10
62626,CI: ensure to trigger the sdist/wheel builds on release event,closed,2025-10-08 17:47:10+00:00,2025-11-08 01:40:42+00:00,2,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62626', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62626', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62626.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62626.patch', 'merged_at': '2025-11-08T01:40:42Z'}",30,1,2025-10
62625,Add strict=True to all test file list comprehensions,closed,2025-10-08 17:32:44+00:00,2025-11-03 16:24:32+00:00,3,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/62625', 'html_url': 'https://github.com/pandas-dev/pandas/pull/62625', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/62625.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/62625.patch', 'merged_at': None}",25,0,2025-10
